Date,Title,Text,source
2025-10-18,Der NGO-Komplex: Wie die EU ein Netzwerk zur Meinungslenkung und Zensur finanziert,"Im exklusiven Interview für den Deutschland-Kurier spricht die FPÖ-Europaabgeordnete Petra Steger über den sogenannten NGO-Komplex – ein von der EU finanziertes Netzwerk, das gezielt Stimmung für Brüsseler Politik und gegen patriotische Kräfte macht. Steger warnt: Hinter dem System aus Fördergeldern, Lobbyarbeit und Zensur stehe der Versuch, die öffentliche Meinung zu kontrollieren und kritische Stimmen mundtot zu machen.",Deutschlandkurier
2025-10-18,Irrenhaus Berlin: Stadtverwaltung verniedlicht die Rattenplage  – „Putzen sich öfter als Katzen“,"Da steppt der Berliner Bär im Kettenhemd: „Wusstest du, dass Ratten sehr sauber sind? Sie putzen sich mehrmals am Tag und verbringen oft mehr Zeit mit Körperpflege als Katzen.“ Mit irren Plakaten wie diesem geht die völlig überforderte Verwaltung der woken Multikulti-Hauptstadt Berlin gegen die Rattenplage in der 3,6 Millionen Einwohner-Metropole vor.

Ein neues Schild am Hardenbergplatz unweit vom Bahnhof Zoo zeigt eine putzige Ratte, die sich in der Badewanne ihrer Pelzpflege annimmt. Immer mehr Berlinern ist allerdings überhaupt nicht zum Schmunzeln zumute.

In allen Berliner Bezirken häufen sich Beschwerden über Ratten. Jährlich gehen mehrere Tausend Rattensichtungen bei den Berliner Gesundheitsämtern ein. Mehrere Spielplätze mussten gesperrt werden – wie zum Beispiel am Klausener Platz und am Grieser Platz in Charlottenburg. Grund: Die Nager sind Überträger gefährlicher Krankheiten – darunter die Leptospirose (Weil’sche Gelbsucht), Salmonellen und Hantaviren (Gefahr von Nierenversagen), Typhus, Trichinose und Bandwürmer. Die Übertragung erfolgt meist über den Kontakt mit Ausscheidungen (Kot, Urin), kontaminierter Nahrung oder durch Bisse.

Ein Schelm, der mit Blick auf die Berliner Rattenplage auf dumme Gedanken kommt…",Deutschlandkurier
2025-10-18,„Die Menschen haben genug von Ihrer Verbotspolitik“ – Abrechnung mit „grüner“ Klimapolitik,"Der AfD-Bundestagsabgeordnete Manuel Krauthausen zerlegt die „grüne“ Klimapolitik im Bundestag und fordert eine Rückkehr zu Vernunft, Technologieoffenheit und wissenschaftlich fundierter Umweltpolitik.",Deutschlandkurier
2025-10-18,„Staatlich finanzierte Meinungsmache“  – Sebastian Münzenmaier (AfD) über den gefährlichen Einfluss links-woker NGOs,"Der AfD-Bundestagsabgeordnete Sebastian Münzenmaier war am 14. Oktober 2025 in Wien Gastredner bei der Veranstaltung „Der NGO-Komplex — Wie die EU ihre eigene Zivilgesellschaft finanziert“.

Im Interview mit dem Deutschland-Kurier sprach der stellvertretende Vorsitzende der AfD-Fraktion im Deutschen Bundestag über den wachsenden gefährlichen Einfluss von NGOs und staatlich finanzierten links-woken Aktivistenprojekten in Deutschland und Europa.",Deutschlandkurier
2025-10-19,Koks-Bürgermeister: Drogen-Vorwürfe gegen oberbayerischen CSU-Politiker,"Gegen den Bürgermeister von Neubiberg bei München, Thomas Pardeller (CSU), läuft eine polizeiliche Anzeige wegen Kokainbesitzes – wenige Monate vor der bayerischen Kommunalwahl Anfang März 2026.

Der CSU-Politiker war mit 0,2 Gramm Kokain erwischt worden. Ohne seinen Namen zu nennen, meldete die Münchner Polizei, Beamte hätten am 11. Oktober in München bei einem 37-Jährigen eine „geringe Menge eines weißen Pulvers“ gefunden, das sich später als unerlaubtes Betäubungsmittel herausstellte. Der CSU-Ortsverband ging mit dem Vorfall sofort an die Öffentlichkeit und teilte mit, dass eine geplante Nominierungsveranstaltung deshalb verschoben werde.

Laut Polizei wollte der 37-Jährige das „weiße Pulver“ nicht aus der Hand geben, weshalb Polizisten ihn zu Boden gebracht, gefesselt und mit zu einer Dienststelle genommen hätten. Man habe Anzeige wegen eines Verstoßes gegen das Betäubungsmittelgesetz erstattet und ihn wieder auf freien Fuß gesetzt.",Deutschlandkurier
2025-10-19,Es geht auch ohne Migration: So will Viktor Orbán die Geburtenkrise in Ungarn stoppen,"Während Europa mit sinkenden Geburtenraten kämpft, geht Ungarn einen eigenen Weg – ohne linksgrüne Migrationspropaganda! Maßnahmen wie Steuerfreiheit für Mütter, zinsgünstige Hauskredite sowie ein weitgehender Schuldenerlass bei Kindergeburt sollen die Bevölkerung verjüngen.

Die demografische Krise geht auch an Ungarn nicht vorbei. Die Regierung von Viktor Orbán lehnt allerdings Migration als Lösung ab und setzt auf eine gezielte Familienförderung. In den vergangenen 15 Jahren unterstützte Budapest Familien im Land mit mehr als 30 Maßnahmen. Die jüngste Regelung ist bislang einzigartig in Europa: Mütter mit zwei und mehr Kindern sollen lebenslang von der Einkommensteuer befreit bleiben, berichtet „Epoch Times“.

Bisher waren nur ungarische Mütter ab vier Kinder von der Einkommensteuer befreit. Seit dem 1. Oktober sind nun auch Mütter mit drei Kindern von dieser Steuer befreit – auf Lebenszeit. Die Regierung Orbán plant dem Bericht zufolge, die Steuerfreiheit in den nächsten Jahren auf alle Mütter mit zwei Kindern auszuweiten. Die Familienpolitik dürfte damit ein zentrales Thema im ungarischen Wahlkampf spielen. Im April finden Parlamentswahlen statt.",Deutschlandkurier
2025-10-19,„Brandmauer“-Klausur der CDU: Merz droht mit Rücktritt als Parteichef!,"Unmittelbar vor der Klausur der CDU-Spitze am Sonntag (19.Oktober) im Berliner Grunewald hat Kanzler Friedrich Merz mit seinem Rücktritt als Parteichef gedroht. Eine Zusammenarbeit mit der AfD werde es nicht geben, „jedenfalls nicht mit mir als dem Parteivorsitzenden“, sagte er am Wochenende bei einem „Bürgerdialog“ im sauerländischen Meschede.

Damit knüpfte Merz seine Zukunft an der CDU-Spitze erneut an die sogenannte „Brandmauer“, um die es nach der neu entbrannten innerparteilichen Diskussion auch bei der CDU-Klausur mit Blick auf die Strategie vor den Landtagswahlen 2026 gehen dürfte. Neue Landesparlamente für jeweils fünf Jahre werden gewählt in Baden-Württemberg (8.März), Rheinland-Pfalz (22.März), Sachsen-Anhalt (6.September), Berlin und Mecklenburg-Vorpommern (beide 20.September).

Merz gegen AfD-Verbotsverfahren

In einem Interview (FAS) erklärte Merz die AfD zum „Hauptgegner“ in den bevorstehenden Wahlkämpfen. Von dem von der SPD angestrebten Verbotsverfahren vor dem Bundesverfassungsgericht hält Merz allerdings wenig. Die rechtlichen Hürden dafür lägen „sehr, sehr hoch“, sagte der Kanzler und betonte: „Ich habe wenig Sympathie dafür, mit einem solchen Instrument zu arbeiten.“

„Brandmauer“ wackelt

Die neue öffentliche „Brandmauer“- Debatte angestoßen hatten unter anderem der frühere CDU-Generalsekretär Peter Tauber und Ex-Verteidigungsminister Karl-Theodor zu Guttenberg (CSU).

Mehrere CDU-Politiker aus Ostdeutschland haben sich den Forderungen, die Union solle ihren Umgang mit der AfD normalisieren, angeschlossen. So sagte etwa der Fraktionsvorsitzende im Thüringer Landtag, Andreas Bühl, wer seine Politik allein daran ausrichte, von wem sie Zustimmung erfahre, verwechsle Moral mit Politik.

Auch CDU-Politiker in Sachsen und Brandenburg forderten einen anderen Umgang mit der AfD. Der sächsische CDU-Fraktionsvorsitzende Christian Hartmann forderte, seine Partei solle „jenseits von allen Brandmauerdebatten ihre eigene Position finden und dann auch konsequent umsetzen“.

Der Umgang mit der AfD in den vergangenen Jahren habe nicht dazu beigetragen, die Zustimmung zur AfD zu verringern, kritisierte Sachsens Generalsekretär Tom Unger.

So viel dürfte vor dem Hintergrund aller aktuellen Umfragen feststehen: Ohne absolute AfD-Mehrheiten bleibt die „Brandmauer“ bis auf weiteres die Lebensversicherung für linke Politik!",Deutschlandkurier
2025-10-19,Urheberrecht: Böhmermann-Kumpel Weimer soll Texte geklaut haben – AfD fordert Rücktritt,"Nach seinem kumpelhaften Podiumsgespräch mit ZDF-Hetzer Jan Böhmermann kommt der sogenannte Kulturstaatsminister im Kanzleramt, Wolfram Weimer, jetzt wegen Vorwürfen unter Druck, gegen das Urheberrecht verstoßen zu haben. Sollte sich der schwerwiegende Verdacht bestätigen, fordert die AfD seinen sofortigen Rücktritt.

Nach Medienberichten soll der frühere Medienunternehmer als Herausgeber eines im Internet publizierten Magazins gegen das Urheberrecht verstoßen haben. Der Journalist und Blogger Alexander Wallasch enthüllte, Weimer es zu verantworten, dass in seinem Magazin „The European“ Texte abgedruckt worden seien, ohne deren genaue Herkunft zu kennzeichnen und ohne die jeweiligen Verfasser um Zustimmung gefragt zu haben, ob sie als Autoren seines Magazins genannt werden wollen. Darunter sollen sich auch zahlreiche Texte von AfD-Bundessprecherin Alice Weidel befunden haben. Weitere womöglich ungefragte Prominente sind der verstorbene Papst Franziskus, der französische Staatspräsident Emmanuel und Hollywood-Star Brad Pitt sowie der Plagiatsjäger Stefan Weber.

Ist Weimer selber ein geistiger „Vampir“?

Zu dem Vorgang erklärte der kulturpolitische Sprecher und parlamentarische Geschäftsführer der AfD-Fraktion im Deutschen Bundestag Götz Frömming: „Sollten die Vorwürfe sich erhärten, hat Staatsminister Weimer ein ernsthaftes Problem. Ein Bundesbeauftragter für Kultur und Medien hat im Bereich des Presse- und Urheberrechts eine Vorbildfunktion zu erfüllen. Herr Weimer hat diese Rolle in besonderer Weise für sich reklamiert.“

Pikant: In seiner Rede auf der Frankfurter Buchmesse kritisierte der sogenannte Staatsminister mit Blick auf amerikanische KI-Unternehmen scharf den Raub geistigen Eigentums: ‚Auf gleichsam vampiristische Weise saugen KI-Unternehmen das kreative Potential aus unzähligen Köpfen und … nutzen ihre Schaffenskraft‘, sagte Weimer.

Nun steht der schwerwiegende Verdacht im Raum, dass Weimer als Verleger selbst hundertfach Texte von Autoren kopiert und sich mit ihren Namen geschmückt haben soll, ohne sie um Erlaubnis zu fragen. Das wäre wohl in der Tat ein eklatanter Verstoß gegen das Urheberrecht.

Frömming: „Man kann wohl sagen, dass dies geradezu das Geschäftsmodell seines Magazins war. Der Vorwurf des geistigen Vampirismus fällt auf ihn selbst zurück. Inwieweit er sich dabei sogar strafbar gemacht hat, wird die weitere juristische Überprüfung zeigen.“",Deutschlandkurier
2025-10-19,"Energiekosten, Steuern, Abgaben: Dem deutschen Mittelstand geht die Luft aus!","Der Mittelstand, das Rückgrat der deutschen Wirtschaft, droht unter der Last horrender Energiekosten sowie hoher Steuern und Abgaben zu brechen. Besonders betroffen sind Industriezulieferer, Bauunternehmen und der Einzelhandel.

Wie aus dem neuen Herbstbericht der Wirtschaftsauskunftei Creditreform hervorgeht, hat knapp ein Drittel der kleinen und mittleren Unternehmen inzwischen eine Eigenkapitalquote von nicht einmal zehn Prozent – so wenig wie seit zehn Jahren nicht mehr! 31 Prozent der Mittelständler pfeifen demnach auf dem letzten Loch. Nur ein Drittel der Firmen gilt noch als „eigenkapitalstark“ (mindestens 30 Prozent Kapitaldeckung).

Weil viele Mittelständler die Weitergabe ihrer immer höheren Kosten an die Kunden ausgereizt haben, müssen immer mehr Firmen auf Rücklagen zurückgreifen oder neue Kredite aufnehmen, um „flüssig“ zu bleiben. Das drückt auf die Eigenkapitalquote. Folge: Immer mehr Mittelständler leben von der Substanz!

Laut Creditreform melden inzwischen rund 33 Prozent der Mittelständler sinkende Gewinne. Nur noch 17 Prozent verbuchen steigende Erträge. Außer Energiekosten sowie Steuern und Abgaben verhageln teure Lohnabschlüsse und eine schwache Inlandsnachfrage die Bilanzen.",Deutschlandkurier
2025-10-19,Remigration: 20 Staaten wollen mehr Rückführungen nach Afghanistan,"Auf Initiative der Niederlande verlangen 19 EU-Staaten und Norwegen von der EU-Kommission in einem Schreiben, Abschiebungen nach Afghanistan konsequent durchzuführen. Im Jahr 2024 wurde diese Praxis kaum umgesetzt. Jetzt nimmt der Remigrationsdruck auf Brüssel zu. Denn die Migrationskrise bringt immer mehr Länder an den Rand ihrer Kräfte.

Weil zunehmend vor allem illegale Einwanderer aus Afghanistan für negative Schlagzeilen sorgen, wollen die insgesamt 20 europäischen Staaten der EU-Kommission Beine machen, Abschiebungen von Afghanen ohne Aufenthaltsrecht zu forcieren. Das berichtet die „Berliner Zeitung“.

Hintergrund: Im Jahr 2024 hatten insgesamt 22.870 Afghanen in der EU eine Rückführungsentscheidung erhalten, aber nur 435 seien tatsächlich nach Afghanistan zurückgekehrt. Das sind nicht einmal zwei Prozent!

Unterzeichnet wurde das Schreiben dem Bericht zufolge unter anderem von Deutschland, den Niederlanden, Österreich, Italien, Griechenland, Finnland und Polen sowie von Norwegen, das nicht EU-Mitglied ist, aber zum Schengen-Raum gehört.",Deutschlandkurier
2025-10-19,Der Spannungsfall: Neue Panikmache à la Corona – Wie die Eliten Europa spalten und die Demokratie aushöhlen,"Ein Gastbeitrag von Dr. Rainer Rothfuss, MdB (AfD) und J.C. Kofner, wirtschaftspolitischer Berater, AfD

In einer Zeit, in der die politischen Eliten verzweifelt nach neuen Hebeln greifen, um ihre sinkende Popularität zu retten, taucht der Begriff „Spannungsfall“ plötzlich in den Schlagzeilen auf. Roderich Kiesewetter, der Mann fürs Grobe in der CDU/CSU, testet das Wasser: Russland sei eine unmittelbare Bedrohung! Die Öffentlichkeit soll in Angst versetzt werden, genau wie bei Corona. Damals erstellte Innenminister Horst Seehofer ein „Panikpapier“, das Experten instruierte, wie man die Bevölkerung in Schrecken versetzt, um Maßnahmen durchzudrücken. Heute dient der Spannungsfall dem gleichen Zweck: Er ist kein natürlicher Sicherheitsalarm, sondern ein kalkuliertes Instrument der Manipulation. Die Grunddiagnose ist klar: Es gibt keine echte Bedrohung – es sei denn, man erzeugt sie selbst.

Diese Strategie wurzelt tief in der geopolitischen Agenda des Westens, insbesondere der USA. Wir beobachten seit Jahrzehnten, wie durch bewusste Provokationen und eine fehlgeleitete Außenpolitik die Beziehungen zu Russland systematisch zerstört wurden. Erinnert man sich an Wladimir Putins Rede vor dem Bundestag im September 2001? In fast perfektem Deutsch skizzierte er eine Vision von Kooperation zwischen Ost und West. Alle Fraktionen applaudierten stehend. Damals bot sich die Chance, eine neue, inklusive Sicherheitsordnung aufzubauen – anstelle der reliktären NATO-Warschauer-Pakt-Konfrontation, die mit dem Zerfall der Sowjetunion 1991 obsolet geworden war. Stattdessen wurde die Spaltung perpetuiert. Wer profitierte? Die USA, die Europa als geopolitisches Bollwerk brauchen, um ihre globale Vorherrschaft zu sichern.

Stellen Sie sich vor: Europäische Staaten sagen den Amerikanern: „Danke für den nuklearen Schutzschirm im Kalten Krieg. Nun kümmern wir uns selbst – und integrieren den eurasischen Wirtschaftsraum, gemeinsam mit Russland und China.“ Die Folge? Die USA würden isoliert auf ihrem nordamerikanischen Kontinent zurückbleiben, fernab relevanter Märkte. Genau das zu verhindern, war das Kalkül. Die Wirtschaftssanktionen gegen Russland – angeblich unwirksam – entpuppten sich als höchst effektiv: Sie spalteten Deutsche und Russen, vertieften den Graben und dienten britisch-amerikanischen Interessen. Ohne den emotional aufgeladenen Ukraine-Konflikt wären sie undenkbar gewesen. Militärisch ein Debakel für den Westen, geopolitisch ein Volltreffer: Die Spaltung Europas gelang zu 100 Prozent. Russland wurde zum Schimpfwort degradiert – nur wenige Jahre nach der FIFA-WM 2018, als Deutsche das Land als freundlich und entwickelt feierten. Der Eskalationsschub seit 2022 beendete jede Chance auf Integration, die trotz des Konflikts ab 2014 noch denkbar war.

Der Spannungsfall ist nun der nächste Taschenspielertrick. Er dient nicht nur der US-Agenda, Ost-West zu trennen, sondern auch den europäischen Eliten ihre wankende Macht zu festigen. In Deutschland führt die AfD in Umfragen als stärkste Kraft; in Tschechien, der Slowakei und anderswo fallen Regierungen an patriotische Kräfte, die eine Normalisierung der Beziehungen mit Russland fordern. Frieden durch Verhandlungen – ein Weg, den selbst Donald Trump [in der bereits sehr vertrackten Lage (noch) nicht zu Ende gehen konnte. Doch die Eliten geraten in Panik: Die faulen Früchte ihrer Politik – wirtschaftliche Misere, Energiekrise, Inflation – werden sichtbar. Wenn sie weitermachen, wächst die Opposition scheibchenweise, während die Altparteien zerbröseln. Die Lösung? Eskalation. Im Rauch des Chaos soll das Debakel des selbstverschuldeten Scheiterns verschleiert, die Opposition ausgeschaltet werden. „Der Russe war’s, Putin war’s – wir retten euch und bauen auf eure Vergesslichkeit bezüglich unserer eigenen Fehler.“

Hier greift der Spannungsfall: Er erlaubt massive Einschränkungen der Bürgerfreiheiten, weitaus extremer als bei Corona. Unverletzlichkeit der Wohnung, Meinungsfreiheit, Pressefreiheit – alles darf gekappt werden, was die „Verteidigungsfähigkeit“ untergräbt. Beim darauffolgenden Verteidigungsfall eskaliert es: Wahlen können ausgesetzt werden, bis „der Frieden wiederhergestellt“ ist. Die AfD, nicht verbietbar auf Grundgesetz-Basis trotz linker Richter-Manöver, würde als „Kollaborateurin des Feindes“ diffamiert. Ihre Positionen – Verhandlungen statt Waffenlieferungen, Sanktionsauflösung im deutschen Interesse – passen perfekt in das Feindbild des vermeintlichen „Verräters“. Ein Schnellverfahren könnte sie ausschalten, unter dem Deckmantel des Notstands.

Besonders perfide ist der aktuell von der Schulden-Koalition (CDU/CSU und SPD) forcierte Gesetzesentwurf, alle die Wehrpflicht betreffenden Gesetze vorsorglich so ändert, dass im Falle der Feststellung eines Spannungsfalls – mit Hilfe der LINKEN und einer 2/3-Mehrheit, auch gegen AfD-Widerstand – die Wehrpflicht sofort und ohne weitere gesetzliche Hürden verpflichtend eingeführt werden könnte. Es handelt sich um eine raffinierte Falle, die nach Belieben zuschnappen kann, sobald durch False Flag-Operationen oder gesteigertes Drohnentheater der Spannungsfall konstruiert wird – nachdem das „Testen des Wassers“ durch Kiesewetter glimpflich verlaufen ist.

Die Inszenierungen häufen sich: Drohnen-Einschläge in Polen? Oft instandgesetzte russische Modelle aus der Ukraine oder gehackte Exemplare – eine Spezialität beider Seiten. Drohnen-Sichtungen über Flughäfen? Alles banale Zivil-Drohnen, wie die 130 Zwischenfälle allein am Kopenhagener Flughafen letztes Jahr, die ignoriert wurden. Heute klickt bei jedem Alarm die Panik: „Russische Drohnen!“ Beweis? Fehlanzeige. Ebenso Luftraumverletzungen zwischen Finnland und Estland: Tägliche Routinen, da Grenzen unsichtbar sind. Doch CDU/CSU-Sprecher Jürgen Hardt fordert Abschüsse – mit Piloten an Bord! Das wäre der Kriegsfall. Selbst Marie-Agnes Strack-Zimmermann, die Scharfmacherin, nannte das „bizarr“. Stattdessen geboten: Regelkonformes friedliches Eskortieren der gegnerischen Kampfjets aus dem eigenen Luftraum. Die Verzweiflung der Eliten ist greifbar – sie wollen Angst schüren, nicht deeskalieren.

Dieses Muster erinnert fatal an den Euromaidan 2014, der den Konflikt entfachte. Präsident Janukowitsch hatte sich mit den USA, Deutschland, Frankreich und Polen auf Neuwahlen und eine Übergangsregierung geeinigt. Am nächsten Tag: Scharfschützen feuern aus dem Hotel Ukraina – bewohnt von CIA-Leuten, wie Zeugen berichten. Eskalation unter falscher Flagge. Heute, wo Putin den Ukraine-Krieg militärisch gewinnt, „droht“ er dem Westen plötzlich mit Drohnen. Wie logisch ist das? Cui bono? Und als ob Russland keine Aufklärungs-Satelliten hätte.

Unser Appell: Sehen Sie Nachrichten kritischer! Sie werden getriggert, in Panik geführt – wie bei Corona. Wer dort aufwachte, wundere sich nicht: Die Eliten lügen, wo es Interessen gibt. Migration, Wirtschaft, Geopolitik – überall. Ein False Flag-Angriff auf NATO-Gebiet könnte ukrainisch sein, doch die Medien chorieren: „Russland!“ Es ist fünf vor Zwölf. Bleiben Sie wachsam, fordern Sie Transparenz. Nur so entlarven wir die Masche und sichern die Demokratie – vor inneren und äußeren Bedrohungen gleichermaßen.",Deutschlandkurier
2025-10-20,Berlin: Hausbesetzer attackieren Polizisten mit Feuerwerkskörpern,"Im Berliner Stadtbezirk Mitte ist es am Montagmorgen (20. Oktober) zu einem Großeinsatz der Polizei gegen die linksextremistische Hausbesetzer-Szene gekommen. Chaoten griffen die Polizei mit Pyrotechnik an.

Hintergrund: Mehrere zum Teil besetzte Häuser sollen geräumt werden. Die Polizei rückte mit rund 130 Einsatzkräften an, um die Räumungen in der Habersaathstraße unweit des Bundesnachrichtendienstes (BND) und des Naturkundemuseums durchzusetzen.

In den teilbesetzten Mehrfamilienhäusern hausen Obdachlose und Hausbesetzer. Insgesamt sollen 30 Wohnungen geräumt werden. Laut Augenzeugenberichten wurden die Beamten aus einem Haus mit Feuerwerkskörpern beschossen. Der Streit um den weitgehend leer stehenden Wohnblock schwelt seit Jahren. Das Bezirksamt Mitte genehmigte in diesem Jahr den Abriss.",Deutschlandkurier
2025-10-20,Merz will seinen „Brandmauer“-Irrsinn verschärfen: „Mit der AfD haben wir nichts zu tun!“,"Wie von Parteichef Friedrich Merz unter Rücktrittsdrohungen angekündigt, verschärft die CDU ihren „Brandmauer“-Irrsinn gegenüber der AfD. Allen innerparteilichen Forderungen nach einer Normalisierung im Umgang mit der stärksten politischen Kraft in Deutschland erteilte das CDU-Präsidium auf seiner Klausurtagung im Berliner Grunewald eine klare Absage.

Auf einer Pressekonferenz teilte der CDU-Vorsitzende, Bundeskanzler Friedrich Merz, am Montag (20. Oktober) erste Zwischenergebnisse der zweitägigen vertraulichen Beratungen mit. Merz machte deutlich, dass die Union „mit denen nichts zu tun“ habe und künftig mehr noch als bisher die Konfrontation mit der AfD suchen werde.

▶ Hinter verschlossenen Türen geht es bei der zweitägigen Klausur des CDU-Präsidiums vor allem um die Frage: Wie soll die Union im wichtigen Landtagswahljahr 2026 mit der immer stärker werdenden AfD umgehen?

„AfD will uns vernichten“

Die AfD wolle die CDU „vernichten“, sagte Merz und betonte: „Diese Herausforderung nehmen wir an. Wir werden mit der AfD jetzt auch inhaltlich sehr klar und sehr deutlich sagen, wo sie steht. Wir werden uns jetzt sehr klar und sehr deutlich abgrenzen. Wichtig ist vor allem, dass wir dem eine erfolgreiche Regierungsarbeit entgegensetzen und das ist nicht nur eine Aufgabe der Union.“

Was an seiner Anti-AfD-Strategie neu sei, wird Merz auf der Pressekonferenz gefragt. Er antwortet: „Gar nichts!“ Nicht in jeder Präsidiumssitzung müsse man etwas Neues entscheiden. „Es trennen uns nicht nur Details“, bekräftigte der CDU-Chef.

„Hält die Brandmauer wirklich?“, fragt eine Journalistin. Merz schwurbelt: „Ist Ihnen möglicherweise aufgefallen, dass weder der Generalsekretär noch ich das Wort ‚Brandmauer‘ gebraucht haben?“

▶ Quasi am Rande der Hybris erklärte Merz, die CDU wolle „alle Wahlen, die vor uns liegen“, gewinnen. Erst wenn die „schief gehen“ sollten, müsse man die Lage im Lichte der Wahlergebnisse diskutieren – „bis dahin führen wir Wahlkampf“, betonte Merz.

Zur Erinnerung: In Sachsen-Anhalt, wo am 6. September 2026 gewählt, liegt die AfD in Umfragen aktuell bei 40 Prozent, die CDU bei 26 Prozent.

Chaos-Koalition: „Wir sind nicht zerstritten, wir diskutieren nur“

Mit Blick auf seine schwarz-rote Chaos-Koalition räumte der Kanzler ein: „Ja, wir haben natürlich auch Fehler gemacht in den letzten sechs Monaten.“ Das habe auch an der Kommunikation gelegen. Es habe oft den Eindruck gegeben, die Koalition streite. Das habe die „Erfolge“ in den Hintergrund treten lassen. „Wir sind nicht zerstritten“, sagte Merz allen Ernstes – es gebe nur „Diskussionen im Detail“.

„Berliner Erklärung“: CDU will sich als „Sicherheitspartei“ positionieren

Um sich von der AfD abzusetzen, will sich die CDU mit viel Wortgeklingel betont als „Sicherheitspartei“ inszenieren, dies vor allem mit Blick auf eine angebliche Bedrohung durch Russland. Zugleich will sich die Union bei der Inneren Sicherheit von „Grünen“ und SPD abgrenzen – zumindest dem äußeren Eindruck nach. Das ist laut Medienberichten („Bild“) im Kern der Inhalt einer „Berliner Erklärung“, die zum Abschluss der Klausur vorgestellt werden soll. Vorgesehen ist demnach eine Verschärfung des Bundespolizeigesetzes, um Cyberangriffe, Sabotage und Spionage abzuwehren. Einen entsprechenden Gesetzentwurf hatte das Bundeskabinett allerdings bereits am 8. Oktober beschlossen.",Deutschlandkurier
2025-10-20,Trump warnt Selenskyj: „Ihr müsst den Donbass hergeben oder die Ukraine wird zerstört“,"Bei ihrem Treffen in der vergangenen Woche im Weißen Haus soll US-Präsident Donald Trump den ukrainischen Machthaber Wolodymyr Selenskyj massiv gedrängt haben, den Forderungen Russlands im Hinblick auf eine Abtretung der östlichen Donbass-Region nachzugeben und die Friedensbedingungen von Kreml-Chef Wladimir Putin zu akzeptieren. Laut Medienberichten warnte Trump im Verlauf des als angespannt beschriebenen Gesprächs, dass der Ukraine andernfalls die „Zerstörung“ drohe. Das berichtet die „Financial Times“.

Teilnehmer schilderten demnach, dass Trump wiederholt geflucht haben soll und Selenskyj anhand von militärischem Kartenmaterial dessen aussichtslose Lage verdeutlicht habe. Der US-Präsident habe seine Forderung nach einem sofortigen Waffenstillstand entlang der aktuellen Frontlinien bekräftigt. Für ein Ende der Kämpfe solle der Frontverlauf eingefroren werden.

Hoher britischer Offizier: Ukraine hat keine Chance

Trotz massiver westlicher Unterstützung habe die Ukraine keine Chance, Russland zu besiegen. Zu diesem Urteil kommt auch ein ehemaliger britischer Verteidigungsstabschef. In einem Interview mit der Londoner Zeitung „The Independent“ sagte Feldmarschall David Julian Richards, seiner Meinung könne Kiew den Krieg nicht gewinnen, selbst wenn die Ukraine alle notwendigen Mittel erhalten würde.",Deutschlandkurier
2025-10-20,„Wikipedia-Eintrag ist wie Stasi-Akte“: Experte packt aus!,"Viele Einträge bei der Online-Enzyklopädie Wikipedia bestehen aus linksextremer Propaganda: Der patriotische Publizist und Leiter der Denkfabrik „Recherche Dresden“, Felix Menzel, widmet sich seit geraumer Zeit der Korrektur vieler Lebensläufe auf Wikipedia.

Im Interview mit dem Deutschland-Kurier🇩🇪 erklärt Menzel die brisanten Hintergründe!",Deutschlandkurier
2025-10-20,Wiederaufbau: Eine Million Syrer zurückgekehrt – aber leider nicht aus Deutschland!,"Zehn Monate nach dem Sturz des syrischen Diktators Baschar al-Assad am 8. Dezember 2024 sind laut Flüchtlingshilfswerk UNHCR bereits eine Million Syrer in ihre Heimat zurückgekehrt – allerdings nicht aus Deutschland!

Wie aus der Antwort der Bundesregierung auf eine Anfrage des AfD-Bundestagsabgeordneten Stephan Brandner hervorgeht, registrierten die zuständigen Behörden bis Ende August 2025 vergleichsweise lächerliche 4.633 Ausreisen von Syrern. Bis zum Sommer hielten sich demnach noch mehr als 951.000 syrische Staatsangehörige in Deutschland auf. Das seien kaum weniger als ein Jahr zuvor, berichtet die „Junge Freiheit“ (JF). Mehr als jede vierte Einbürgerung (28 Prozent) betrifft inzwischen Syrer.",Deutschlandkurier
2025-10-20,Alice Weidel (AfD) zur CDU-„Brandmauer“: Union mauert sich weiter ein!,"AfD-Bundessprecherin Alice Weidel hat gelassen auf die Ankündigung von Bundeskanzler Friedrich Merz reagiert, die CDU werde an der sogenannten „Brandmauer“ gegenüber der AfD nicht rütteln lassen und die Konfrontation mit ihrem laut Merz „Hauptgegner“ verschärfen. Weidel schrieb dazu auf dem Kurznachrichtendienst X: „Merz und seine Funktionäre mauern die Union weiter ein. Sie kämpfen gegen die AfD, wir kämpfen für Deutschland.“",Deutschlandkurier
2025-10-20,Die linksgrüne Meinungsmacht wankt: Wie wir den Block der Einheits-Medien brechen! | Felix Dirsch,"Immer mehr Journalisten und Publizisten wagen es, gegen den linken Mainstream aufzustehen. Fälle wie Julia Ruhs vom NDR oder die Debatte um Dunja Hayali zeigen: Die Schweigespirale löst sich auf, der mediale Meinungsmonolith bekommt Risse.

Ein Vortrag des Publizisten Prof. Dr. phil. Felix Dirsch.",Deutschlandkurier
