custom_id,hit_id,row_id,source,Title,hit_text,context_idx,count_hits,count_unique_entities,context_window
media-frame-d7e1add206fe5941,d7e1add206fe5941,18976,Tagesschau,"Viel Sonne, wenig Regen, kein Rekord",MDR | NDR Info,1,2,2,"Doch Juli und Oktober trübten die Bilanz schließlich ein. MDR aktuell - Das Nachrichtenradio | Nachrichten | 30.12.2025 | 15:48 Uhr, NDR Info | Nachrichten | 30.12.2025 | 17:37 Uhr"
media-frame-e6a2fcd9e842258d,e6a2fcd9e842258d,18977,Tagesschau,Wetterdienst warnt vor Glätte in Teilen Deutschlands,WDR | NDR Info | NDR,1,4,3,"Wer am Montag vor die Tür müsse, solle entsprechend mehr Zeit einplanen. WDR.de | Vorsicht! Draußen kann es glatt sein | 24.01.2026 | 11:00 Uhr, NDR Info | Nachrichten | 24.01.26, 6.30 Uhr, NDR Info | Nachrichten | 24.01.2026 | 10:15 Uhr, NDR 1 Niedersachsen | Funkbilder - der Tag | 23.01.2026 | 16:10 Uhr"
media-frame-d180b0f978617ca1,d180b0f978617ca1,18978,Tagesschau,840 Millionen Frauen von Gewalt betroffen,NDR Info,1,1,1,"Beteiligt waren neben der WHO Vertreter von UN Women, UNICEF und weiteren UN-Einrichtungen. Über dieses Thema berichtete NDR Info am 19. November 2025 um 17:00 Uhr."
media-frame-26268a8df2b4294c,26268a8df2b4294c,18980,Tagesschau,"Warnung vor ""unwetterartiger Glatteis-Lage""",Bild-Zeitung,1,1,1,"Für mehrere Bundesländer gab der DWD eine Unwetterwarnung wegen Glatteis aus. ""Die gefährliche Situation ist noch nicht vorbei"", sagte Verkehrsminister Patrick Schnieder der Bild-Zeitung mit Blick auf ""Gunda"", das auf Wintersturm ""Elli"" folgt. Laut DWD besteht vor allem in der West- und Südhälfte Deutschlands hohe Glättegefahr."
media-frame-5bcf08f08728f9b4,5bcf08f08728f9b4,18980,Tagesschau,"Warnung vor ""unwetterartiger Glatteis-Lage""",Rheinische Post,2,1,1,"Politiker kritisieren Bahn-Management Bei der Bahn dürfte die Nacharbeit allerdings noch anhalten. Bundesverkehrsminister Patrick Schnieder (CDU) sagte der Rheinischen Post, die Bahn werde sicher analysieren, ""wo es besonders gut Hand in Hand lief, und da, wo es etwas zu verbessern gibt, Abläufe weiter optimieren"". Klar sei aber auch, dass bei solchen extremen Wetterlagen kein planbarer Normalbetrieb möglich sei und immer wieder neu reagiert werden müsse."
media-frame-30f1147630c095cb,30f1147630c095cb,18981,Tagesschau,"Glätteunfälle, Flugausfälle und umgestürzte Bäume",MDR,1,1,1,"Einige Orte im Vogtland schwer erreichbar Sturmtief Tizian hat auch Teile von Sachsen voll im Griff. Im Vogtland sind derzeit mehrere Ortschaften wegen starker Schneeverwehungen schwer erreichbar - betroffen sind laut MDR-Verkehrsdienst Bernsgrün, Schönbrunn und Arnsgrün auf der thüringischen Seite. Auch in den Landkreisen Zwickau und im Landkreis Mittelsachsen gab es Probleme auf den Straßen."
media-frame-7543137ff424a1ff,7543137ff424a1ff,18984,Tagesschau,Entspannung im Norden - Fernverkehr soll anlaufen,NDR,1,1,1,"Grund ist die Gefahr herabfallender Äste durch hohe Schneelasten. NDR-Info | Nachrichten | 10.01.2026 | 05:00 Uhr, BR24 | Nachrichten | 10.01.2026 | 06:00 Uhr"
media-frame-92aa2a5c03b92fc5,92aa2a5c03b92fc5,18995,Tagesschau,Hausärzte warnen vor Abschaffung,RND,1,1,1,"In der Debatte um die Höhe des Krankenstandes in Deutschland haben die Hausärzte die Bundesregierung vor einer Abschaffung der telefonischen Krankschreibung gewarnt. ""Alle bisherigen Auswertungen der Krankenkassen bestätigen, dass die telefonische Krankschreibung nicht zu einem höheren Missbrauch bei Krankschreibungen führt"", sagte der Vorsitzende des Hausärzteverbandes, Markus Beier, dem Redaktionsnetzwerk Deutschland. ""Wer die telefonische Krankschreibung abschafft, der trägt die Verantwortung dafür, dass sich in Zukunft wieder unzählige Patientinnen und Patienten ohne Not in die Praxen schleppen müssen"", mahnte der Mediziner."
media-frame-9b93e5eff4c7f31c,9b93e5eff4c7f31c,18995,Tagesschau,Hausärzte warnen vor Abschaffung,Rheinische Post,2,1,1,"Auch der Grünen-Politiker Janosch Dahmen verteidigte die telefonische Krankschreibung und warnte vor den Folgen einer Abschaffung. Die telefonische Krankschreibung ""entlastet Praxen, reduziert unnötige Arztkontakte und verhindert in der Infektsaison volle Wartezimmer"", sagte Dahmen, selbst Arzt und Sprecher der Grünen für Gesundheitspolitik, der Rheinischen Post. Wer die telefonische Krankschreibung abschaffe, ""produziert mehr Bürokratie und mehr Belastung - für Ärztinnen und Ärzte genauso wie für Patientinnen und Patienten."" Pantazis: ""Kranke nicht unter Generalverdacht stellen"" Der gesundheitspolitische Sprecher der SPD-Bundestagsfraktion, Christos Pantazis, verteidigte die telefonische Krankschreibung ebenfalls gegen Kritik aus der Union."
media-frame-2fb6c74204a22bb5,2fb6c74204a22bb5,18997,Tagesschau,Hubertz will Abgabe von Gutverdienern in Sozialbauten,Deutschlandfunk,1,1,1,"Bundesweit gebe es heute nur noch rund 1,1 Millionen Sozialwohnungen, aber mehr als elf Millionen Mieterhaushalte mit Anspruch auf einen Wohnberechtigungsschein und damit auf eine Sozialwohnung. Über dieses Thema berichtete Deutschlandfunk am 12. November 2025 um 07:00 Uhr."
media-frame-846c77e462dcf651,846c77e462dcf651,18998,Tagesschau,Justizministerin will Strafe für Spanner-Videos,NDR Info | MDR,1,2,2,"Außerdem können Betroffene, die heimlich in intimen Situationen aufgenommen wurden, sich auf ihr sogenanntes Recht am eigenen Bild berufen und einklagen, dass die Aufnahmen gelöscht werden. Das Erste | tagesschau | 24.01.2026 | 14:37 Uhr, tagesschau.de, Justizministerin Hubig will Spanner-Aufnahmen aus Saunen unter Strafe stellen | 24.01.26 | 14:13 Uhr, NDR Info | Nachrichten | 24.01.2026 | 12:30 Uhr, MDR aktuell - Das Nachrichtenradio | Nachrichten | 24.01.2026 | 12:10 Uhr"
media-frame-b384a11fe2f29825,b384a11fe2f29825,19000,Tagesschau,"Innenminister setzen auf ""Dialog statt Konfrontation""",dpa,1,1,1,"""Die bundesweiten Proteste haben gewirkt."" Innenminister uneins über Böllerverbot an Silvester Beim Thema Böllerverbot waren sich die Minister nicht einig, die Debatte ist aber noch nicht beendet. Aus Teilnehmerkreisen hieß es laut der Nachrichtenagentur dpa, Bundesinnenminister Alexander Dobrindt (CSU) habe sich in einer informellen Gesprächsrunde zumindest offen gezeigt für den Vorschlag, künftig größere Gebiete als Böllerverbotszonen an Silvester auszuweisen. Eine entsprechende Änderung des Sprengstoffgesetzes habe er jedoch nicht angekündigt."
media-frame-8ff225f92685cd17,8ff225f92685cd17,19000,Tagesschau,"Innenminister setzen auf ""Dialog statt Konfrontation""",NDR Info,2,1,1,"Das Zentrum soll am 17. Dezember eröffnet werden. tagesschau.de | ""Innenminister gehen gegen Gewalt in Fußballstadien vor"" | 05.12.2025 | 16:50 Uhr, NDR Info | Nachrichten | 05.12.2025 | 17:05 Uhr"
media-frame-502ddd731a3ace14,502ddd731a3ace14,19001,Tagesschau,Wer zahlt für Abgeordnetenreisen?,MDR,1,1,1,"Allerdings darf man damit rechnen, dass die AfD an diesem Punkt von der politischen Konkurrenz angegriffen wird. MDR aktuell | Nachrichten |13.12.2025 | 14:00 Uhr, tagesschau.de | Wer zahlt für Abgeordnetenreisen | 13.12.2025 | 15:47 Uhr"
media-frame-06c3c8236c610776,06c3c8236c610776,19003,Tagesschau,Wadephul bemüht sich um Deeskalation,Spiegel,1,1,1,"""Ich empfehle dem deutschen Innenminister sehr, selber einmal nach Syrien zu reisen. Dann kann er sich ein Bild von der Lage machen"", sagte Kaddor dem Spiegel. Kaddor hatte Wadephul auf dessen Reise nach Syrien begleitet und teilt dessen Skepsis gegenüber Abschiebungen in das Bürgerkriegsland."
media-frame-4c8d446a3df9e7ba,4c8d446a3df9e7ba,19003,Tagesschau,Wadephul bemüht sich um Deeskalation,Handelsblatt,2,1,1,"SPD betont Bedingungen für Abschiebungen Der SPD-Innenpolitiker Sebastian Fiedler knüpfte die Abschiebung syrischer Geflüchteter an Bedingungen. Für Syrer ohne Aufenthaltsrecht, auch für Straftäter, gelte dasselbe Recht wie für Ausreisepflichtige aus anderen Ländern, sagte er dem Handelsblatt. In jedem einzelnen Fall müsse geprüft werden, ob eine Rückkehr gefahrlos möglich sei."
media-frame-796cc0defa99be3d,796cc0defa99be3d,19007,Tagesschau,AfD-Abgeordneter Schmidt verliert Mitgliedsrechte,MDR,1,1,1,"Bis jetzt zumindest hat er seine angeblichen Beweise für die Vorwürfe gegen den AfD-Landesvorstand nicht veröffentlicht - anders als ursprünglich angekündigt. MDR aktuell - Das Nachrichtenradio | Nachrichten |13.01.2026 | 20:06 Uhr, tagesschau.de | AfD-Gericht entzieht AfD-Bundestagsabgeordndeten Jan Wenzel Schmidt Rechte | 13.01.2026 | 20:36 Uhr"
media-frame-cb62f0f37c174e95,cb62f0f37c174e95,19008,Tagesschau,Eichwald soll aus AfD ausgeschlossen werden,WDR | dpa,1,4,2,"Das bis dahin weitgehend unbekannte AfD-Mitglied hatte mit einem Tonfall im Stile Adolf Hitlers für Verwirrung und Buh-Rufe im Saal sowie Kritik in den sozialen Medien gesorgt. Eichwalds AfD-Kreisverband in Herford in Nordrhein-Westfalen hat ihn nun nach WDR -Informationen von Funktionen im dortigen Stadtrat abgezogen. Von der Fraktion war er als sogenannter Sachkundiger Bürger in mehrere Ausschüsse berufen worden. Dem WDR zufolge wird Eichwald inzwischen aber als fraktionslos geführt. Eine Sprecherin der Stadt Herford bestätigte die Angaben der Nachrichtenagentur dpa. Ausschluss aus Partei wird vorbereitet Der Kreisverband Herford schrieb auf Facebook außerdem, er fordere Eichwald ""mit sofortiger Wirkung zum Austritt aus der Partei auf"". Gleichzeitig bereite ""der Kreisvorstand parallel zur Austrittsforderung den Parteiausschluss vor"". Die AfD sei sich sofort einig gewesen und leite alles in die Wege, ""um ihn überall dort, wo es gehe, loszuwerden"", sagte der Bielefelder AfD-Bundestagsabgeordnete Maximilian Kneller der dpa. Eichwald sei erst seit ein paar Wochen in der AfD gewesen und es kenne ihn kaum jemand, so Kneller weiter."
media-frame-32de2d40575c1de3,32de2d40575c1de3,19008,Tagesschau,Eichwald soll aus AfD ausgeschlossen werden,WDR,2,1,1,"Auf eine entsprechende Frage eines Mitglieds sagte Eichwald aber, dass seine Kandidatur ernst gemeint gewesen sei. WDR 2 Ostwestfalen-Lippe | Lokalzeit | 01. Dezember 2025 | 12:30 Uhr"
media-frame-27e0e3f5cc7a3e35,27e0e3f5cc7a3e35,19009,Tagesschau,Neue AfD-Jugendorganisation gegründet,dpa,1,1,1,"AfD-Abgeordneter angegriffen Nach Weidels Angaben wurde am Rande der Proteste der AfD-Bundestagsabgeordnete Julian Schmidt ""zusammengeschlagen"". Der Politiker erklärte der Nachrichtenagentur dpa, er sei nach dem Abstellen des Autos in der Nähe der Halle von rund 20 Leuten angegriffen worden. Blaue und rote Flecken auf Nase und Jochbein seien Folgen des Angriffs."
media-frame-507af2eeef64f43a,507af2eeef64f43a,19013,Tagesschau,AfD darf wieder zur Sicherheitskonferenz,BR | dpa,1,2,2,"Nach dem Ausschluss der AfD von der Münchner Sicherheitskonferenz (MSC) in den vergangenen beiden Jahren dürfen 2026 wieder Fachpolitiker der Partei an dem hochrangig besetzten Expertentreffen teilnehmen. Es seien bereits vor den Weihnachtsfeiertagen Einladungen an Politiker aller im Bundestag vertretenen Parteien versandt worden, bestätigte ein Sprecher der Konferenz dem BR . Die Entscheidung sei vom Vorsitzenden Wolfgang Ischinger zusammen mit dem Stiftungsrat der Konferenz getroffen worden. AfD-Fraktionschefin Alice Weidel hat laut Nachrichtenagentur dpa bislang keine Einladung erhalten. Ein Sprecher verwies darauf, dass der Einladungsprozess noch nicht abgeschlossen sei."
media-frame-f89fd7cf9bfaaf30,f89fd7cf9bfaaf30,19013,Tagesschau,AfD darf wieder zur Sicherheitskonferenz,NDR Info,2,1,1,"""Das ist das Gegenteil von Dialog, und Ähnliches möchte ich auf der Konferenz nicht erleben"", sagte er. NDR Info | Nachrichten | 29.12.2025 | 02:00 Uhr"
media-frame-271ac5320534ffc1,271ac5320534ffc1,19015,Tagesschau,AfD-Abgeordnete planen Russlandreise,ZDF,1,1,1,"Die AfD weist die Vorwürfe vehement zurück. Tino Chrupalla bezeichnete sie im ZDF als ""bodenlose Frechheit"". Die geplante Russlandreise dürfte nun den alten Vorwurf, die AfD sei ""Putins Stimme im Bundestag"", erneut befeuern."
media-frame-9f5a4fd71cbc7603,9f5a4fd71cbc7603,19018,Tagesschau,Warum es in der AfD Sachsen-Anhalt rumort,MDR,1,1,1,"Das Parteiausschlussverfahren gegen Jan Wenzel Schmidt ist längst auf den Weg gebracht. Und Schmidt wiederum dürfte sich durch Appelle kaum davon abhalten lassen, seine angekündigten Gegenbeweise zu präsentieren - wenn er denn nicht blufft. tagesschau.de | Schlammschlacht in der AfD | 07.01.2026 | 15:33 Uhr, MDR SACHSEN-ANHALT - Mein Radio. Mein Zuhause. | 22."
media-frame-4505d85376220cc4,4505d85376220cc4,19019,Tagesschau,Sellner-Treffen beschäftigt erneut AfD-Spitze,MDR,1,1,1,"Gefragt, wie er das Treffen der beiden Abgeordneten Möller und Teske mit Sellner bewertet, antwortet AfD-Chef Tino Chrupalla, man werde sich am Montag im Bundesvorstand mit der Veranstaltung in Thüringen beschäftigen. MDR aktuell - Das Nachrichtenradio | Nachrichten | 28.01.2026 | 08:08 Uhr"
media-frame-0df520fb262288db,0df520fb262288db,19020,Tagesschau,Chrupalla widerspricht Weidel bei Russland-Reisen ,ZDF,1,1,1,"""Die Kollegen, die dort hinfahren, haben ihre Reise angemeldet. Sie wurde genehmigt"", sagte Chrupalla im gemeinsamen Morgenmagazin von ARD und ZDF. Er reagierte damit auf Kritik der Co-Parteivorsitzenden Alice Weidel."
media-frame-e2c1c49d9382c39a,e2c1c49d9382c39a,19020,Tagesschau,Chrupalla widerspricht Weidel bei Russland-Reisen ,Bild | Deutschlandfunk,2,2,2,"Weidel widersprach hingegen Medienberichten, wonach sie der die alleinige Führung der Partei anstrebe: ""Wir werden als Bundessprecher der Alternative für Deutschland auch zukünftig gemeinsam Politik für Deutschland und seine Bürger machen"", teilte die Parteispitze in der Erklärung mit. ""Dafür pflegen wir die guten Beziehungen zu unseren europäischen und internationalen Partnern."" Die Bild-Zeitung hatte zuvor im Zusammenhang mit dem Streit über die Russlandreisen der AfD-Mitglieder berichtet, Weidel strebe den alleinigen Parteivorsitz an. Mehr dazu hören Sie auch im Podcast Berlin Code . Über dieses Thema berichtete Deutschlandfunk am 13. November 2025 um 17:15 Uhr."
media-frame-036cb64bc57a8a87,036cb64bc57a8a87,19021,Tagesschau,Sellner-Vortrag im Autohaus - trotz AfD-internen Ärgers,Correctiv,1,1,1,"Von Bianca Schwarz und Julie Kurz, ARD-Hauptstadtstudio Der Rechtsextremist Martin Sellner hat bei einem Vortrag in Brandenburg zusammen mit der AfD-Landtagsabgeordneten Lena Kotré sein Konzept für eine millionenfache ""Remigration"" vorgestellt - obwohl die AfD-Chefs Alice Weidel und Tino Chrupalla gegen eine gemeinsame Veranstaltung der beiden interveniert hatten. Vor gut zwei Jahren demonstrierten nach einer Correctiv-Recherche Tausende Menschen in ganz Deutschland gegen Sellners ""Remigrations""-Konzept. Danach war der Rechtsextremist mehrfach Thema im AfD-Bundesvorstand, der seine Mitglieder dazu angehalten hat, Abstand zu Sellner zu halten."
media-frame-7695f5eefc707f97,7695f5eefc707f97,19021,Tagesschau,Sellner-Vortrag im Autohaus - trotz AfD-internen Ärgers,rbb,2,1,1,Auf Anfrage des ARD-Hauptstadtstudios wollte die Partei zunächst keine Stellungnahme abgeben. RBB Inforadio | Nachrichten | 23.01.2026 | 06:42 Uhr
media-frame-ff19b0a17ce92bfe,ff19b0a17ce92bfe,19022,Tagesschau,AfD-Abgeordnete reisen zu Republikaner-Treffen,Politico,1,1,1,"""Unsere Reise vertieft diese Beziehungen und ist ein weiterer Schritt auf dem Weg zur politischen Wende"", fügte er hinzu. Zur Gala in New York ist Frohnmaier als Ehrengast eingeladen, wie aus einer Einladung hervorgeht, die Politico online veröffentlichte und die er auf Nachfrage als authentisch bezeichnete. Mindestens neun AfD-Abgeordnete bei Gala in New York Frohnmaier bestätigte, dass neben ihm und Rathert auch die AfD-Abgeordneten Jan Wenzel Schmidt, Udo Hemmelgarn, Alexander Wolf, Diana Zimmer, Micha Fehre, Martin Reichardt und Jan Nolte an der Gala teilnehmen würden."
media-frame-de7b75ec316fc128,de7b75ec316fc128,19023,Tagesschau,Die AfD sucht Anschluss in den USA,Spiegel,1,1,1,"Heftige Kritik an der Reise In Deutschland ist allerlei Kritik an den Reisebewegungen der AfD laut geworden. Alexander Hoffmann, der Vorsitzende der CSU-Landesgruppe, sagte dem Spiegel, es sei mehr als bedenklich, wenn eine Fraktion die Möglichkeit der Auslandsreisen missbrauche, um im Ausland Stimmung gegen Deutschland zu machen. Diese ""Anti-Deutschland-Diplomatie"" sei zwar rechtlich schwer zu stoppen, doch die Bundestagsverwaltung solle alle Möglichkeiten prüfen, um einen ""Missbrauch von Auslandsreisen zu verhindern""."
media-frame-46ab7a0787c7c520,46ab7a0787c7c520,19023,Tagesschau,Die AfD sucht Anschluss in den USA,MDR,2,1,1,Es sei eine klare Arbeitsteilung erkennbar: Die AfD bekämpfe die EU von innen - und MAGA von außen. MDR aktuell | Nachrichten | 11. Dezember 2025 | 11:22 Uhr
media-frame-b2214d8b49732628,b2214d8b49732628,19024,Tagesschau,Wie die AfD über den Umgang mit Sellner diskutiert,rbb | NDR Info,1,2,2,"Steffen und Lena Kotré wollen kein Interview geben. Lena Kotré schreibt dem rbb: ""Herr Sellner ist ein international anerkannter Experte zum Thema Remigration."" Das Gespräch - zu dem nun Sellner einlädt - sei rein fachlich. Die Einstufung Sellners durch den Verfassungsschutz ""erfolgt nicht auf Grund echter Tatsachen, sondern als Folge politischer Anweisungen der Regierung."" NDR Info | Nachrichten | 16.01.2026 | 13:00 Uhr"
media-frame-72c84916922036a7,72c84916922036a7,19025,Tagesschau,Dobrindt will Einreise von Afghanen schnell abschließen,RND,1,1,1,"Möglichst bis zum Jahresende will Bundesinnenminister Alexander Dobrindt mehr als 500 weitere Afghaninnen und Afghanen mit einer Aufnahmezusage aus Pakistan nach Deutschland holen. Dem Redaktionsnetzwerk Deutschland sagte er, dabei handle es sich aktuell noch um 460 Personen aus dem Bundesaufnahmeprogramm und 75 aus dem Ortskräfteprogramm. ""Wir haben ein Interesse daran, dass das möglichst schnell abgearbeitet wird"", betonte Dobrindt."
media-frame-9cb1a0c24fa547f0,9cb1a0c24fa547f0,19027,Tagesschau,Frist abgelaufen - Regierung nennt keine Zahlen,MDR,1,1,1,Die AfD lehnt eine Aufnahme weiterer Afghaninnen und Afghanen ab. Über dieses Thema berichtete MDR aktuell am 18. November 2025 um 13:10 Uhr.
media-frame-6ce63051154a0f2e,6ce63051154a0f2e,19030,Tagesschau,So steht es um die Aufnahmeprogramme für Afghanen,NDR Info,1,1,1,"Derzeit laufen allerdings noch Eilverfahren vor deutschen Gerichten, mit denen Betroffene versuchen, doch noch ein Visum zu erstreiten. tagesschau.de | Afghanistan-Aufnahmeprogramme - Worum geht es? Was ist der Stand? | 18.12.2025 | 10:02 Uhr, NDR Info | Nachrichten | 18.12.2025 | 12:07 Uhr, tagesschau.de | Dobrindt will 535 Afghanen aus Pakistan nach Deutschland holen | 18.12.2025 | 06:41 Uhr"
media-frame-2573cbffaa3495ea,2573cbffaa3495ea,19031,Tagesschau,Dobrindts Versprechen - gebrochen,NDR Info,1,1,1,"Wir haben keinerlei Anzeichen dafür, dass es irgendeine Art von Verlängerungsmöglichkeit gibt"", sagt ein Sprecher des Auswärtigen Amts. NDR Info | Infoprogramm | 09.12.25 | 08:06 Uhr, tagesschau.de | Afghanen in Pakistan: Dobrindts gebrochenes Versprechen | 09.12.25 | 11:19 Uhr"
media-frame-ac8cf0d9898b249d,ac8cf0d9898b249d,19032,Tagesschau,Klingbeil verteidigt Aktivrente,Deutschlandfunk,1,1,1,Es geht um einen neuen 12.000-Euro-Freibetrag zusätzlich zum bestehenden Grundfreibetrag. Über dieses Thema berichtete Deutschlandfunk am 14. November 2025 um 12:09 Uhr.
media-frame-e945e3b15cd0e18b,e945e3b15cd0e18b,19033,Tagesschau,Zahl der Menschen ohne Job sinkt nur leicht,BR,1,1,1,Sieben Prozent der in Deutschland lebenden Personen im erwerbsfähigen Alter waren damit hilfebedürftig. BR | BR24Radio | 28.11.2025 | 09:55 Uhr
media-frame-fd3814582015398d,fd3814582015398d,19037,Tagesschau,Was sich im neuen Jahr ändert,dpa,1,1,1,"September gibt es Wahlen in Berlin und Mecklenburg-Vorpommern. Mit Informationen von Nicole Markwald, ARD-Hauptstadtstudio, und Material der Nachrichtenagentur dpa Das Erste | ARD-Morgenmagazin | 30.12.2025 | 05:30 Uhr, tagesschau.de | Ausblick 2026 - Was ändert sich alles im neuen Jahr? | 30.12.2025 | 08:29 Uhr, BR24 | Nachrichten | 30.12.2025 | 12:02 Uhr"
media-frame-1bdd86a15bea7401,1bdd86a15bea7401,19038,Tagesschau,Beamtengehälter in Berlin über Jahre verfassungswidrig,MDR,1,1,1,2 BvL 21/17 u.a. Über dieses Thema berichtete MDR aktuell am 19. November 2025 um 11:00 Uhr.
media-frame-5de0750ad60cfd83,5de0750ad60cfd83,19039,Tagesschau,Beamtenbund warnt vor Blackout auch in anderen Städten,Rheinische Post,1,1,1,"Der Deutsche Beamtenbund hat vor Angriffen auf die Infrastruktur Deutschlands gewarnt. Der mehrtägige Stromausfall in Berlin habe gezeigt, dass die kritische Infrastruktur nicht ausreichend abgesichert ist, sagte der Vorsitzende des dbb, Volker Geyer der Rheinischen Post. Eine Lage wie in Berlin sei auch in anderen Städten möglich."
media-frame-9c31cd75a82ae163,9c31cd75a82ae163,19040,Tagesschau,Ministerin Warken gibt Krankenkassen Mitschuld,Süddeutsche Zeitung | SZ,1,2,2,"Bundesgesundheitsministerin Nina Warken (CDU) weist Kritik gesetzlicher Krankenkassen zurück, sie habe nicht genug gegen Beitragserhöhungen getan. ""Wenn die Kassen sagen, dass nur die anderen schuld seien, machen sie es sich zu einfach"", sagte die Ministerin der Süddeutschen Zeitung (SZ). ""Jeder hat Verantwortung, auch die Kassen."" Sie habe die Finanzlücke geschlossen, sagte Warken."
media-frame-10fc86b24040c4ee,10fc86b24040c4ee,19044,Tagesschau,Staatsanwaltschaft ermittelt gegen CDU-Abgeordnete,Deutschlandfunk,1,1,1,Die aus Bergisch Gladbach stammende Tochter des früheren CDU-Innenpolitikers Wolfgang Bosbach hatte bei der Bundestagswahl im Februar das Direktmandat im Rheinisch-Bergischen Kreis für die CDU gewonnen. Über dieses Thema berichtete Deutschlandfunk am 31. Oktober 2025 um 10:10 Uhr.
media-frame-6b5df640ad5bbe0a,6b5df640ad5bbe0a,19046,Tagesschau,Bloß keine Neuwahl,MDR,1,1,1,"Dass die Wähler eigentlich eine andere Politik bestellt haben: nur noch eine Randnotiz. MDR aktuell - Das Nachrichtenradio | Nachrichten | 06.01.2026 | 18:35 Uhr, BR24 | Nachrichten | 06.01.2026 | 18:37 Uhr, Das Erste | tagesschau | 06.01.2026 | 20:00 Uhr"
media-frame-e82715bdb823c805,e82715bdb823c805,19047,Tagesschau,"Parteiaustritte, Streit und Ungewissheit ",rbb,1,1,1,"Nach dem Parteiaustritt von vier BSW-Abgeordneten ist jetzt die Frage: Kann die Koalition aus SPD und BSW weiterregieren? Von Jacqueline Piwon, RBB Im Moment herrscht vor allem Ungewissheit in Brandenburg. Das Bündnis aus SPD und BSW, das einzige dieser Art in Deutschland, steckt in einer handfesten Krise."
media-frame-8b0391e5fc061bb2,8b0391e5fc061bb2,19047,Tagesschau,"Parteiaustritte, Streit und Ungewissheit ",ZDF,2,1,1,"Streit um Medienstaatsverträge spaltet das BSW Grund für die Eskalation ist der Streit um die Medienstaatsverträge. Sie regeln die Reform von ARD , ZDF und Deutschlandradio sowie mehr Jugendmedienschutz. Die Brandenburger BSW-Fraktion ist in ihrer Position gespalten: In einer internen Abstimmung votierte die Mehrheit gegen die Staatsverträge."
media-frame-ec29f32f71fdf159,ec29f32f71fdf159,19048,Tagesschau,Von der Hexenküche zum Regelbetrieb,MDR,1,1,1,"Abgerechnet werde in vier Jahren - bei der nächsten Landtagswahl 2029. ""Entscheidend ist doch, ob wir bis dahin die Situation in Thüringen grundlegend gedreht haben."" MDR THÜRINGEN - Das Radio | Frühschicht | 12.12.2025 | 08:10 Uhr"
media-frame-59bbcaf0c259eddf,59bbcaf0c259eddf,19052,Tagesschau,BSW scheitert mit Antrag zur Neuauszählung,NDR Info,1,1,1,"Vor diesem Hintergrund stellte der AfD-Abgeordnete Fabian Jacobi infrage, ob die Regierung überhaupt legitimerweise im Amt ist. Es schade der Stabilität des Staates und dem Ansehen der Demokratie, wenn diese Zweifel nicht ausgeräumt würden, so Jacobi. tagesschau.de l Bundestag beschließt: Keine Neuauszählung der Bundestagswahl l 18.12.2025 l 20:58 Uhr, NDR Info | Nachrichten | 18.12.2025 | 21:30 Uhr"
media-frame-dc766f43495a2ffa,dc766f43495a2ffa,19053,Tagesschau,BSW sucht weiter nach ein paar Tausend Stimmen,Deutschlandfunk,1,1,1,Das könnte einige Zeit in Anspruch nehmen und hätte innerhalb der Regierung eine Verschiebung der Machtverhältnisse zur Folge. Über dieses Thema berichtete Deutschlandfunk am 08. November 2025 um 11:21 Uhr.
media-frame-96184fa92c0e6f5b,96184fa92c0e6f5b,19055,Tagesschau,"Wagenknecht will Neuauszählung ""durchklagen""",Spiegel,1,1,1,"Begründet wird dies mit den anstehenden Wahlkämpfen. Die bisherige Parteichefin Wagenknecht kündigte in Magdeburg an: ""Natürlich freue ich mich auch schon, nach einer Neuauszählung dann als neue BSW-Fraktionsvorsitzende im Bundestag den etablierten Parteien den Spiegel vorzuhalten."" Eine Fraktion hatte das BSW im Bundestag bislang nie, vor der Wahl in diesem Jahr hatten sich die Abgeordneten im Parlament in einer Gruppe formiert. Es ist der dritte Bundesparteitag der 2024 gegründeten Partei."
media-frame-5bde0b39dccea33a,5bde0b39dccea33a,19055,Tagesschau,"Wagenknecht will Neuauszählung ""durchklagen""",dpa,2,1,1,Mohamed Ali und De Masi als Doppelspitze vorgeschlagen Entgegen früherer Erwägungen wird Brandenburgs stellvertretender Ministerpräsident und Finanzminister Robert Crumbach nicht für den Bundesvorsitz oder Vize-Vorsitz kandidieren. Das sagte er der Nachrichtenagentur dpa. Der Parteivorstand schlägt die bisherige Co-Vorsitzende Mohamed Ali und den Europaabgeordneten Fabio De Masi als künftige Doppelspitze vor.
media-frame-c62b2248e8573e1d,c62b2248e8573e1d,19056,Tagesschau,"Wagenknecht - mächtig, aber nicht mehr allmächtig",MDR,1,1,1,"Der Parteitag hat beschlossen: Ab Oktober 2026 steht das Kürzel BSW für ""Bündnis Soziale Gerechtigkeit und Wirtschaftliche Vernunft"". Auf Sahras Wunsch hin. tagesschau.de | Abschluss BSW-Parteitag: Neue Führung in schweren Zeiten | 07.12.2025 | 16:09 Uhr, MDR aktuell |Nachrichten |07. Dezember 2025 | 17:08 Uhr"
