custom_id,hit_id,row_id,source,Title,hit_text,context_idx,count_hits,count_unique_entities,context_window
media-frame-6d842b8aa4ad5a65,6d842b8aa4ad5a65,5404,RT_de,"""Reuters"" warnt vor Einsickern bewaffneter kurdischer Milizen in Iran",Reuters,1,2,1,"""Reuters"" warnt vor Einsickern bewaffneter kurdischer Milizen in Iran. Wie drei mit der Angelegenheit vertraute Quellen gegenüber Reuters berichteten, versuchten bewaffnete kurdische Separatistengruppen, vom Irak aus die Grenze zum Iran zu überqueren. Dies ist ein Zeichen dafür, dass ausländische Akteure die tagelange Unruhe im Land möglicherweise ausnutzen wollen."
media-frame-3e6be2778b413e5b,3e6be2778b413e5b,5406,RT_de,Wegen Trump-Drohungen: Sechs Länder entsenden ihr Militär nach Grönland,Politico,1,1,1,"Auf Anfrage Dänemarks entsendet Schweden Personal der Streitkräfte."" Kopenhagen kündigte seinerseits die Verstärkung der dänischen Militärpräsenz auf der Insel und die Abhaltung der Militärübungen an. In der offiziellen Stellungnahme des dänischen Verteidigungsministeriums vom Mittwoch heißt es: ""Als Teil der verstärkten Präsenz in der Arktis und im Nordatlantik entsendet das dänische Militär ab heute Kapazitäten und Einheiten im Zusammenhang mit Übungsaktivitäten, was in der kommenden Zeit zu einer verstärkten militärischen Präsenz in und um Grönland in Form von Flugzeugen, Schiffen und Soldaten, einschließlich solcher von NATO-Verbündeten, führen wird."" US-Abgeordnete wollen Trump an der Übernahme Grönlands hindern Politico schreibt unter Berufung auf die Quellen, dass auch das Militär aus den Niederlanden und Kanada an den Übungen teilnehmen würde. Am vergangenen Sonntag berichtete Bloomberg über die Initiative Deutschlands, eine NATO-Mission in der Arktis zu schaffen."
media-frame-66c980806c80a015,66c980806c80a015,5407,RT_de,Türkei bemüht sich um Deeskalation der Iran-Krise: Aufruf zu Dialog zwischen Washington und Teheran,Reuters,1,1,1,"Seitdem kamen bei den Zusammenstößen mit der Polizei Hunderte von Menschen ums Leben. Die Nachrichtenagentur Reuters berichtete zuletzt unter Berufung auf einen namentlich nicht genannten iranischen Beamten über ungefähr 2.000 Tote. US-Präsident Donald Trump drohte dem Iran mit einem militärischen Durchgreifen, sollte die Führung in Teheran die Demonstrationen weiterhin gewaltsam unterdrücken."
media-frame-ea6ed7a078eff7da,ea6ed7a078eff7da,5408,RT_de,"""Steadfast Dart 26"" – NATO-Mitglieder beginnen in Deutschland die größte ""Verlegeübung"" des Jahres",RND,1,1,1,"Deutschland stelle dabei die aktuelle Gastgebernation des Großmanövers und wirke zugleich ""auch als Drehscheibe für den Umschlag"". Screenshot: Webseite RND Wegen Trump-Drohungen: Sechs Länder entsenden ihr Militär nach Grönland ""Von heute an werden in Deutschland rund 10.000 Soldatinnen und Soldaten ankommen"", erklärte laut Agenturmeldung der italienische General Nicola Mandolesi bei der Entladung des ersten Frachtschiffes in Emden. Neben Schiffstransporten wären in den nächsten Tagen ""auch Truppenbewegungen mit Konvois an Land und Lufttransporte geplant""."
media-frame-d0e85059601a582c,d0e85059601a582c,5409,RT_de,Venezuela: Trump empfängt Oppositionsführerin Machado im Weißen Haus,Reuters,1,1,1,"Trump empfängt die Friedensnobelpreisträgerin Machado, obwohl er ihre politische Glaubwürdigkeit bereits infrage gestellt hatte. Analyse Trumps Venezuela-Projekt verliert zentrale Unterstützung ""Sie ist eine sehr nette Frau"", sagte Trump in einem Interview mit Reuters über Machado. ""Ich habe sie im Fernsehen gesehen."
media-frame-f5bf7b67713dfb4f,f5bf7b67713dfb4f,5411,RT_de,Sacharowa: Wachsende Repression in Deutschland gegen unbequeme Meinungen,Berliner Zeitung,1,1,1,"Die Diplomatin zählt verschiedene Beispiele für diese Praxis auf. ""Zu den Opfern finanzieller Repression gehören Mitglieder der oppositionellen AfD, der Deutschen Kommunistischen Partei (DKP), der Sozialistischen Gleichheitspartei (SGP), der Marxistisch-Leninistischen Partei Deutschlands (MLPD) sowie des linken Mehring Verlags."" De-Banking: Militäranalyst Scott Ritter verliert nach 26 Jahren sein US-Bankkonto Wie die Berliner Zeitung berichtete, hatte die AfD Ende November eine Liste von 46 dokumentierten Fällen zusammengetragen, bei denen Funktionäre der Partei Opfer des De-Bankings wurden. Zudem verwies Sacharowa auf die Sperrung von Konten""unbequemer Journalisten"", und benennt als davon Betroffene die Journalistin Aya Velázquez, die Dokumente des Robert Koch-Instituts veröffentlicht hatte, sowie Hüseyin Doğru, der wegen der Verbreitung ""propalästinensischer"" Narrative auf die EU-Sanktionsliste gesetzt wurde."
media-frame-bbc777637e55c74c,bbc777637e55c74c,5412,RT_de,Warum Trumps Öl-Visionen im venezolanischen Abgrund scheitern könnten,Reuters,1,1,1,"Dementsprechend ist es fast sicher, dass Neo-Caligula Venezuela erneut bombardieren wird. Reuters: Indiens größter Raffineriebetreiber verhandelt mit USA über venezolanisches Öl Neo-Caligula stellte in einer separaten großspurigen Offensive auch klar, dass er das Ölgeschäft in Venezuela durch Subventionen irgendwie umkrempeln will. Das ""könnte weniger als 18 Monate dauern""."
media-frame-0320ff5df0008714,0320ff5df0008714,5414,RT_de,"Trump nennt Hindernis für Friedensverhandlungen mit Russland: ""Selenskij""",Reuters,1,1,1,"Der Politiker gab abwechselnd Moskau und Kiew die Schuld an der Situation. Als Trump am Mittwoch in einem Interview mit der Nachrichtenagentur Reuters gefragt wurde, wer die Verhandlungen verzögere, antwortete er: ""Selenskij"". Er fügte hinzu: ""Ich glaube einfach, dass es ihm schwerfällt, sich dazu durchzuringen""."
media-frame-c66505f20542eb37,c66505f20542eb37,5420,RT_de,"Grönland-Gipfel ohne Ergebnis – Bundeswehr entsendet 13 Soldaten zur ""Mission Grönland""",Tagesschau,1,1,1,"In Deutschland seien hinsichtlich der Planung das Verteidigungsministerium ""und federführend das Kanzleramt beteiligt"". Zur ehemals großen Militärpräsenz der USA in Grönland zu Zeiten des Kalten Krieges sowie den Sicherheitsinteressen Dänemarks heißt es in einem Tagesschau-Artikel: ""Die USA hätten mal 17 militärische Einrichtungen und Stützpunkte auf Grönland gehabt, jetzt nur noch einen, so Rasmussen. Das militärische US-Personal sei von 10.000 auf 200 abgebaut worden."
media-frame-63f8845e338a9e0d,63f8845e338a9e0d,5433,RT_de,Im Falle eines Angriffs: Teheran warnt Golfstaaten vor Schlägen auf US-Basen in der Region,Reuters,1,1,1,"Im Falle eines Angriffs: Teheran warnt Golfstaaten vor Schlägen auf US-Basen in der Region. Ein hochrangiger iranischer Beamter teilte am Mittwoch gegenüber Reuters mit, dass Teheran die Verbündeten der USA im Nahen Osten gewarnt habe. Sollte Washington das Land angreifen, werde Iran Schläge gegen US-Stützpunkte auf deren Territorium durchführen."
media-frame-cd3a5dcc2a776377,cd3a5dcc2a776377,5433,RT_de,Im Falle eines Angriffs: Teheran warnt Golfstaaten vor Schlägen auf US-Basen in der Region,Reuters | Staatsmedien,2,5,2,"Er fügte hinzu, dass die direkten Kontakte zwischen dem iranischen Außenminister Abbas Araghtschi und dem US-Sonderbeauftragten Steve Witkoff ausgesetzt worden seien, was die zunehmenden Spannungen widerspiegele. Inzwischen berichtete auch Reuters, dass einigen Mitarbeitern geraten wurde, den US-Luftwaffenstützpunkt Al-Udeid in Katar bis Mittwochabend zu verlassen. Dies teilten drei Diplomaten mit. DOHA, Jan 14 (Reuters) - Some personnel were advised to leave the U.S. military's Al Udeid Air Base in Qatar by Wednesday evening, three diplomats told Reuters.The U.S. embassy in Doha had no immediate comment.Al Udeid is the Middle East's largest U.S. base housing around… — Timour Azhari (@timourazhari) January 14, 2026 Eine zweite israelische Quelle, ein Regierungsbeamter, sagte, das Sicherheitskabinett von Premierminister Benjamin Netanjahu sei am späten Dienstag über die Möglichkeiten eines ""Regimesturzes"" oder einer US-Intervention in Iran informiert worden – einem Erzfeind, mit dem Israel im vergangenen Jahr einen zwölftägigen Krieg geführt hatte. Laut iranischen Staatsmedien hat der Leiter des obersten iranischen Sicherheitsgremiums, Ali Laridschani, mit dem katarischen Außenminister gesprochen. Araghtschi hat demnach mit seinen Amtskollegen aus den Vereinigten Arabischen Emiraten und der Türkei gesprochen. All diese Länder sind Verbündete der USA. Den Berichten der Staatsmedien nach sagte Araghtschi dem Außenminister der Vereinigten Arabischen Emirate, Scheich Abdullah bin Zayid, dass ""Ruhe eingekehrt sei"" und die Iraner entschlossen seien, ihre Souveränität und Sicherheit gegen jede ausländische Einmischung zu verteidigen. Auf die Frage, was er mit ""Hilfe ist unterwegs"" meine, antwortete Trump am Dienstag gegenüber Reportern, sie müssten das selbst herausfinden."
media-frame-9c9fe51141af9206,9c9fe51141af9206,5434,RT_de,Berliner Stromanschlag und die Grünen: Ablenken und Schweigen,Bild-Zeitung,1,1,1,"Letztere hatten im Internet sogar eine präzise Anleitung zu derartigen Anschlägen veröffentlicht – ohne dass diese Taten seitens der Strafverfolgungsbehörden als terroristische Handlungen verfolgt wurden. Gegenüber der Bild-Zeitung erklärte die Fraktionsführung der Berliner Grünen nach Bekanntwerden der Mail: ""Wir verurteilen diesen mutmaßlich linksextremen Anschlag. Die Attentäter*innen gehören so rasch wie möglich vor Gericht gestellt und verurteilt."
media-frame-fddd2db8e115c71d,fddd2db8e115c71d,5435,RT_de,Peking und Moskau verurteilen westliche Drohungen gegen Teheran,Reuters,1,1,1,"Seitdem kamen bei den Zusammenstößen mit der Polizei Hunderte von Menschen ums Leben. Die Nachrichtenagentur Reuters berichtete zuletzt unter Berufung auf einen namentlich nicht genannten iranischen Beamten über ungefähr 2.000 Tote. US-Präsident Trump drohte Iran inzwischen mit einem militärischen Durchgreifen, sollte die Führung in Teheran die Demonstrationen weiterhin gewaltsam unterdrücken."
media-frame-19c045bbb9c7ab67,19c045bbb9c7ab67,5436,RT_de,Puff – Trumps venezolanischer Öl-Traum ist zerplatzt,Reuters,1,1,1,"Der Gründer von Continental-Resources, Harold Hamm, gab zu bedenken, dass ""sich alle darüber einig sind, dass in Venezuela eine riesige Investition getätigt werden müsste, was definitiv viel Zeit bräuchte, um das umzusetzen"", bevor man überhaupt an Gewinne denken könnte. ConocoPhillips-Chef Ryan Lance erinnerte an die Verluste seines Unternehmens von zwölf Milliarden Dollar in Venezuela, die allerdings ""bereits abgeschrieben"" seien, worauf Trump paternalistisch erwiderte: ""Gute Abschreibung."" Reuters: Indiens größter Raffineriebetreiber verhandelt mit USA über venezolanisches Öl Nur einige wenige Teilnehmer zeigten die notwendige Begeisterung für Trumps Plan; so etwa der Repsol-Chef, der sich bereit zeigte, ""mehr zu investieren"", oder Bill Armstrong von Armstrong Oil & Gas, der aus schlecht nachvollziehbaren Gründen von ""erstklassigem Gelände"" in Venezuela sprach. Doch das waren zwei Ausreißer in einem Raum voller Misstrauen und Vorsicht."
media-frame-c382a661dc760a76,c382a661dc760a76,5438,RT_de,Russland und USA erwägen Gespräche über venezolanisches Öl,Reuters,1,1,1,"Dies berichtet die Zeitung Iswestija unter Berufung auf Dmitri Nowikow, den ersten stellvertretenden Vorsitzenden des Ausschusses für internationale Angelegenheiten der Staatsduma. Reuters: Indiens größter Raffineriebetreiber verhandelt mit USA über venezolanisches Öl Konkrete Angaben zu Datum und Ort der Gespräche gibt es bislang nicht. Laut der US-Kongressabgeordneten Anna Paulina Luna könnten die Konsultationen jedoch in Washington stattfinden, eventuell noch vor Ende Januar."
media-frame-ceee7b3a8ba990e1,ceee7b3a8ba990e1,5441,RT_de,Medien: US-Militärs sollen Luftwaffenstützpunkt in Katar verlassen  ,Reuters,1,2,1,"Vor dem Hintergrund der Erklärungen in Washington, dass die USA zum Schutz von Demonstranten im Iran intervenieren könnten, wurden einige Armeeangehörige im US-Luftwaffenstützpunkt Al-Udeid in Katar angewiesen, die Einrichtung bis Mittwochabend zu verlassen. Darüber berichtet die Nachrichtenagentur Reuters unter Berufung auf drei Diplomaten, die namentlich nicht genannt werden. Es soll sich demnach um einen Standortwechsel handeln und nicht um eine angeordnete Evakuierung. Wie ein Diplomat gegenüber Reuters angab, sei ihm kein konkreter Grund dafür bekannt. Al-Udeid sei der größte US-Stützpunkt im Nahen Osten und beherberge rund 10.000 Soldaten."
media-frame-22a6dc5d5c571967,22a6dc5d5c571967,5441,RT_de,Medien: US-Militärs sollen Luftwaffenstützpunkt in Katar verlassen  ,Reuters,2,1,1,"Das katarische Außenministerium lehnte es ab, die Information zu bestätigen oder zu kommentieren. Ein hochrangiger iranischer Beamter erklärte gegenüber Reuters, Teheran habe die Länder der Region davor gewarnt, im Falle eines US-Angriffs die Militärbasen der USA anzugreifen. Analyse Unruhestifter Trump – Droht ein erneuter US-Angriff auf Iran?"
media-frame-57914542a5266313,57914542a5266313,5448,RT_de,"ZPS-Anklage wegen AfD-Urkundenfälschung laut Urteil gedeckt von ""Kunstfreiheit""",rbb,1,1,1,"Am Ende des Briefes fanden sich dabei die angeblichen Unterschriften der Bundessprecher Alice Weidel und Tino Chrupalla sowie vom Ehrenvorsitzenden Alexander Gauland. Das Amtsgericht Berlin-Tiergarten erkannte nun zum Ende der Verhandlung den Tatvorwurf der Urkundenfälschung ""zwar als erfüllt an"", so der rbb zusammenfassend, die Aktion an sich sei bei Gesamtbetrachtung jedoch ""von der Kunstfreiheit gedeckt gewesen"", so die Einschätzung der Richterin. Meinungsfreiheit in Deutschland: Hausdurchsuchung bei US-Autor C."
media-frame-634aee8d0684df9c,634aee8d0684df9c,5455,RT_de,Ulm: Messerangriff in Einkaufszentrum ‒ Angreifer von Polizei niedergeschossen,dpa,1,1,1,"Ulm: Messerangriff in Einkaufszentrum ‒ Angreifer von Polizei niedergeschossen. In einem Mediamarkt in Ulm hat am Mittag ein 29-jähriger Eritreer zwei Männer, laut dpa Mitarbeiter des Elektronikmarkts, mit dem Messer angegriffen und verletzt, einen davon lebensgefährlich. Danach flüchtete er."
media-frame-eac6848f9ee27a19,eac6848f9ee27a19,5458,RT_de,"Ein weiterer Griff ins Klo à la Merz: ""Wir sehen die letzten Tage des Mullah-Regimes""",Bild-Zeitung,1,1,1,"Er hat das aus seinem Bauchgefühl heraus ganz ehrlich gesagt. Wie ein Stammtischbruder, der sich mit ein paar aufgeschnappten Schlagzeilen aus der Bild-Zeitung für gut informiert hält. Er musste sich bei niemandem einschleimen, er meinte es so und äußerte außerdem sein begieriges Wunschdenken."
media-frame-5e3e739b19ca3f59,5e3e739b19ca3f59,5458,RT_de,"Ein weiterer Griff ins Klo à la Merz: ""Wir sehen die letzten Tage des Mullah-Regimes""",Bild-Zeitung,2,1,1,"Irgendwie hat Kanzler Merz in der Tat eine ""Iran-Schwäche"". Nach dem Skandal mit ""Drecksarbeit"" ist seine billige ""Prophezeiung"" mit dem Vokabular einer Bild-Zeitung schon sein zweiter ""Griff ins Klo""."
media-frame-3313cbe20030966a,3313cbe20030966a,5462,RT_de,Bundesländer: Streikwelle an Uni-Kliniken und im Öffentlichen Dienst rollt an,Deutschlandfunk,1,1,1,"In Nordrhein-Westfalen streiken die Beschäftigten verschiedener Bereiche, einen Schwerpunkt bilden die Uni-Kliniken. Generalstreik in Portugal Wie der Deutschlandfunk unter Bezug auf Angaben der Gewerkschaft Verdi meldete, werden deshalb beispielsweise in Köln rund zwei Drittel aller geplanten Operationen ausfallen. Allerdings ist über eine Notdienstvereinbarung sichergestellt, dass dringend notwendige Behandlungen und Operationen stattfinden."
media-frame-afd02329fc3d616f,afd02329fc3d616f,5462,RT_de,Bundesländer: Streikwelle an Uni-Kliniken und im Öffentlichen Dienst rollt an,Berliner Zeitung,2,1,1,"Dabei dürfte es nicht nur in Ämtern und Behörden zu Arbeitsniederlegungen kommen, sondern auch an für die Öffentlichkeit sichtbaren und empfindlichen Stellen wie Kindertagesstätten, Schulen und Hochschulen. De-Banking: Journalistenverbände sehen keinen Handlungsbedarf Wie die Berliner Zeitung (BLZ) unter Berufung auf Angaben der GEW schreibt, könnten am Mittwoch der Unterricht oder die Nachmittagsbetreuung in den Kinderhorten ausfallen. Allerdings wird es wohl kaum zu kompletten Schulschließungen kommen, da viele Lehrer verbeamtet sind und somit nicht streiken dürfen."
media-frame-f2b163791e2fca93,f2b163791e2fca93,5462,RT_de,Bundesländer: Streikwelle an Uni-Kliniken und im Öffentlichen Dienst rollt an,Tagesspiegel,3,1,1,"Außerdem geht es um Zulagen und Schichtlängen. Warnstreiks gab es am Montagabend laut Angaben des Tagesspiegel bereits an mehreren Berliner Theatern – die Zeitung befürchtet, wegen der Ausstände könnten Premieren in Gefahr geraten. Auch bei den Bühnen hatte Verdi zum Warnstreik aufgerufen."
media-frame-9804a5ee5057b94a,9804a5ee5057b94a,5464,RT_de,Europa muss sich zwischen der Ukraine und Grönland entscheiden,Politico,1,1,1,"So räumt die dänische Zeitung Politiken ein, dass ""die USA heute für Europa mindestens eine ebenso große, in mancher Hinsicht sogar größere Bedrohung darstellen als Russland."" Nach Einschätzung der Autoren des Blattes habe diese Situation dazu geführt, dass Brüssel einfach nicht bereit sei, Washington in vielen grundlegenden Fragen herauszufordern. Vor diesem Hintergrund befürchtet man in Brüssel, dass die Trump-Regierung versuchen könnte, den Kauf Grönlands in ein umfassendes Abkommen zur Ukraine einzubeziehen, schreibt Politico unter Berufung auf diplomatische Quellen in der EU. In Russland kommentiert man die allgemeine Verwirrung Europas derweil mit Ironie."
media-frame-d20b35ca15cca8a8,d20b35ca15cca8a8,5467,RT_de,Trumps Venezuela-Projekt verliert zentrale Unterstützung,Reuters,1,1,1,"Darüber hinaus wurden seit der Zeit von Hugo Chávez systematisch Mittel aus der Branche abgezogen, um die Ausgaben des Haushalts zu finanzieren, die Infrastruktur wurde nicht repariert, und große Unternehmen verließen das Land mit ihrem Geld und ihren Technologien. Reuters: Indiens größter Raffineriebetreiber verhandelt mit USA über venezolanisches Öl Juschkow weist nun darauf hin, dass die Skepsis von ExxonMobil gegenüber einer Tätigkeit in Venezuela logisch und verständlich ist: Zuvor wurden die Vermögenswerte des Unternehmens in diesem Land verstaatlicht. Seinen Worten zufolge ist ExxonMobil grundsätzlich nicht gegen eine Tätigkeit in Südamerika."
media-frame-ae69acb9ceb9d17d,ae69acb9ceb9d17d,5468,RT_de,Sollen Paketanschläge geplant haben: Anklage gegen zwei Ukrainer wegen Sabotage erhoben,ARD,1,1,1,"Daniil B., Vladyslav T. und Yevhen B. hätten sich bereit erklärt, auch die Paketversendungen zu übernehmen. Laut dem ARD-Terrorismusexperten Michael Götschenberg seien derartige Sabotagen ein Indiz dafür, dass sich Russland nicht nur im Krieg mit der Ukraine sehe, sondern mit der gesamten westlichen Welt. Schon im Mai 2025 bezeichnete NRW-Innenminister Herbert Reul die Gefahr in Bezug auf die Festnahme als ernst zu nehmend."
media-frame-c8b20da2a9a1f7fd,c8b20da2a9a1f7fd,5471,RT_de,"Unwort des Jahres 2025: ""Sondervermögen""",ZDF,1,1,1,"Zwar sei der Ausdruck bereits seit einigen Jahren ""im gesellschaftlichen Diskurs präsent"", doch sei er erst 2025 ""im öffentlich-politischen Sprachgebrauch vermehrt verwendet"" worden und habe ""sehr deutlich die politischen Debatten über Staatsverschuldung und Investitionsprogramme"" geprägt. Klingbeil bereitet die Deutschen auf sinkenden Lebensstandard vor Das ZDF fasst die Begründung der Juroren folgendermaßen zusammen: ""Der fachsprachliche Begriff sei beschönigend und versuche, seine eigentliche Bedeutung zu verschleiern: nämlich das Schuldenmachen. Mit 'Vermögen' verbänden die meisten Bürger etwas Positives und keineswegs eine Verschuldung."" Und weiter schreibt der Mainzer Sender: Die Verwendung des Begriffs ""behindere die offene Debatte darüber, ob die Aufnahme von Schulden nötig ist""."
media-frame-c437243ee4f5b6ca,c437243ee4f5b6ca,5472,RT_de,"""Unrechtsregime ohne Legitimität im Volk"" – Wadephul fordert härtere Iran-Sanktionen",RND,1,2,1,"Wadephul habe sich laut Medienmeldungen bei seinem gestrigen Treffen für härtere Sanktionen gegen den Iran ausgesprochen. Das SPD-nahe RedaktionsNetzwerk Deutschland (RND) zitiert den Minister mit der Wahrnehmung, dass er aktuell in Teheran ein ""'Unrechtsregime' ohne Legitimität im Volk sehe"". Bundeskanzler Friedrich Merz kommentiert parallel aus Indien, dass das Teheraner ""Regime faktisch am Ende"" sei."
media-frame-a3306166c3c58171,a3306166c3c58171,5472,RT_de,"""Unrechtsregime ohne Legitimität im Volk"" – Wadephul fordert härtere Iran-Sanktionen",ARD | Tagesschau | Spiegel,2,4,3,"Es gibt eine große Zahl von Toten. Und es zeigt einmal mehr: Dieses Regime ⁠hat offensichtlich keine Legitimität mehr, ⁠keine Unterstützung mehr im iranischen Volk."" Die ARD-Tagesschau zitiert den Wortlaut der Wadephul-Aussagen wie folgt: ""Außenminister Johann Wadephul (CDU) hat nach einem Treffen mit US-Außenminister Marco Rubio schärfere Maßnahmen gegen die Führung in Teheran gefordert. Im Iran sehe man ein 'Unrechtsregime' ohne Legitimität im Volk, das gegen die eigene Bevölkerung Mittel einsetze, 'die alle Regeln der Menschlichkeit verletzen'."" Die Spiegel-Redaktion betitelte die Anwesenheit des Ministers in Washington mit dem Satz (Bezahlschranke): ""Wadephul auf Erkundungsreise im Reich von König Trump"", ohne die Iran-Aussagen weiter zu kommentieren. Laut Tagesschau-Artikel erklärte der deutsche Außenminister, dass ""die internationale Gemeinschaft außerdem gemeinsam deutlich machen muss, dass sie solidarisch an der Seite des iranischen Volkes stehe"" und weiter: ""Mit Rubio habe es dazu ein gemeinsames Verständnis gegeben. Deutschland und die USA wollten demnach darauf hinarbeiten, dass die G7-Staaten eine gemeinsame Erklärung abgeben."" Peseschkian zu Unruhen: ""Die Feinde werden außerhalb des Irans ausgebildet"" Dazu gehöre laut Welt-Artikel auch, ""Teile des Regimes"" auf die sogenannte ""Terror-Liste"" der Europäischen Union zu setzen."
media-frame-75f049facee4ec0c,75f049facee4ec0c,5480,RT_de,"""Ken & Barbie"" – Satire-Gedicht über Duo Habeck-Baerbock sorgt für Ärger im Auswärtigen Amt",Bild,1,2,1,"Zwei Grünen-Politiker, Robert Habeck und Annalena Baerbock, beide in Spitzenpositionen der sogenannten Ampelregierung, sorgten für den Zeitraum ihrer kontrovers wahrgenommenen Amtszeit für Lobeshymnen einerseits sowie Hohn und Spott in der Fraktion der Kritiker. Die Bild-Zeitung berichtet über den internen ""Zoff um Spott-Gedicht im Auswärtigen Amt"" (Bezahlschranke), welches anscheinend unbemerkt oder mit voller Absicht seinen Weg in die Ausgabe 1/2026 der Online-Mitarbeiterzeitschrift 'internAA' schaffte. Die Bild-Redaktion sicherte sich das kritisierte, sehr amüsante Mitarbeiterwerk, bevor die AA-Pressemitarbeiter eine neue Online-Version präsentierten. Ein offensichtlich satirisches Gedicht mit dem Titel ""Ken & Barbie"" im Mitarbeitermagazin des Auswärtigen Amtes ('internAA', Heft 1/26) sorgt laut einem Bild-Artikel ""für mächtig Wirbel unter den Beamten""."
media-frame-46be67e898e9db91,46be67e898e9db91,5480,RT_de,"""Ken & Barbie"" – Satire-Gedicht über Duo Habeck-Baerbock sorgt für Ärger im Auswärtigen Amt",Spiegel,2,1,1,"An dieser Stelle stand ursprünglich ein Gedicht. Es ist erschienen, obwohl die Redaktion von internAA bereits im Juni 2025 entschieden hatte, es nicht zu veröffentlichen."" Ein Spiegel-Artikel klärt zur Causa ""SIGGIG"" auf (Bezahlschranke): ""Welcher Beamte sich traute, ein Schmähgedicht gegen die ehemalige Ministerin und den früheren Vize-Kanzler zu verfassen, ist im Auswärtigen Amt kein Geheimnis. Unterzeichnet war das Gedicht mit dem Kürzel »SIGGIG«."
media-frame-c5a8b7e1b61a89cc,c5a8b7e1b61a89cc,5480,RT_de,"""Ken & Barbie"" – Satire-Gedicht über Duo Habeck-Baerbock sorgt für Ärger im Auswärtigen Amt",Spiegel,3,1,1,"""Einen Job ergaunert"" bezieht sich dabei auf die Kritik vieler Mitarbeiter des Auswärtigen Amtes und erinnert an das unprofessionelle und rein auf die Karriere fokussierte Agieren von Ex-Außenminister Baerbock nach Ende der Ampelregierung (RT DE berichtete). Die Gleichstellungsbeauftragte im AA, Anne Glumm, kritisierte laut Spiegel die kurzzeitige Veröffentlichung, um zu erklären: ""Es ist rückwärtsgewandte Polemik in Reimform, die stereotypische, sexistische und misogyne Narrative bedient. 'InternAA' ist kein Ort für die infame Diffamierung ehemaliger Regierungsmitglieder."" Von Dezember 2021 bis Mai 2025 war Annalena Baerbock Außenministerin."
media-frame-29fef696dbed9a49,29fef696dbed9a49,5491,RT_de,"""Existenzielle Krise"" – Was erwartet Europa im Jahr 2026?",Politico,1,1,1,"""Existenzielle Krise"" – Was erwartet Europa im Jahr 2026? Für Europa ist die durch die Pax Americana gesicherte ""Auszeit von der Geschichte"" zu Ende gegangen, schrieb Mujtaba Rahman, Leiter der Europa-Abteilung der Eurasia Group, in einer Kolumne für Politico. Vor der Region liegen neue Herausforderungen, meint er."
media-frame-ac41b3b0c501b53d,ac41b3b0c501b53d,5491,RT_de,"""Existenzielle Krise"" – Was erwartet Europa im Jahr 2026?",Politico,2,1,1,"Davon werde es abhängen, ""ob Europa überleben kann"", fuhr Rahman fort. Medienbericht: Trump ordnet Plan zur Invasion Grönlands an Zuvor hatte Politico erfahren, dass die Europäische Union einen Plan für den Fall eines Angriffs der USA auf Grönland vorbereitet. Dabei merkte die Zeitung an, dass die Europäer kaum in der Lage wären, dies zu verhindern, sollten sich die Vereinigten Staaten zur Eroberung der Insel entschließen."
media-frame-63749beb67fc4fb2,63749beb67fc4fb2,5493,RT_de,Finanzierung und Stationierung: Kiesewetter will deutsche Beteiligung an europäischen Atomwaffen,Süddeutsche Zeitung,1,1,1,"Als Grund wird die vermeintlich unberechenbare Politik von US-Präsident Donald Trump vorgeschoben. ""Deutschland könnte sich an einem europäischen Schirm finanziell beteiligen, ohne die Führung zu übernehmen"", sagte der CDU-Außenpolitiker Roderich Kiesewetter der Süddeutschen Zeitung. Die Entwicklungszeit schätzte er auf zehn Jahre – ""Fachleute"" gingen von etwa fünf Jahren aus."
media-frame-bee3bfe96f2fb2f8,bee3bfe96f2fb2f8,5497,RT_de,"Vorwürfe gegen Fallschirmjäger: Frauenhass, Drogen und Hitler",Spiegel,1,1,1,Damals berichtete der Pfälzische Merkur erstmals über mögliche gravierende Vorfälle in der Kaserne. Einer weiteren Öffentlichkeit wurden die Vorwürfe durch einen Bericht der Frankfurter Allgemeinen Ende Dezember 2025 sowie durch einen Spiegel-Artikel von Anfang dieses Jahres bekannt. Insbesondere gegenüber der im saarländischen Lebach stationierten 4.
media-frame-b5a43a995e9ed0d8,b5a43a995e9ed0d8,5497,RT_de,"Vorwürfe gegen Fallschirmjäger: Frauenhass, Drogen und Hitler",Spiegel,2,1,1,"Alternativ habe man die NATO-Kürzel ""Sierra"" und ""Hotel"" gerufen – als Umschreibung für den nationalsozialistischen Gruß ""Sieg Heil!"". Beim Spiegel ist auch von Holocaust-Leugnungen die Rede, sowie von einem Weihnachtsmann in SS-Uniform, der im Gruppen-Chat der Truppe auftauchte. Auch Gewalttaten schildert die Presse: Bei der Nahkampfausbildung hätten Ausbilder Schläge auf den Kopf und in den Genitalbereich befohlen."
